1000.000,9.903
2000.000,7.136
3000.000,6.510
4000.000,6.822
5000.000,6.992
6000.000,7.214
7000.000,7.546
8000.000,7.639
9000.000,7.652
10000.000,7.685
11000.000,7.852
12000.000,7.952
13000.000,8.141
14000.000,8.207
15000.000,8.191
16000.000,8.172
17000.000,8.052
18000.000,7.988
19000.000,7.874
20000.000,7.912
21000.000,7.948
22000.000,7.986
23000.000,7.977
24000.000,7.965
25000.000,7.957
26000.000,8.013
27000.000,8.099
28000.000,8.177
29000.000,8.212
30000.000,8.329
31000.000,8.408
32000.000,8.376
33000.000,8.485
34000.000,8.575
35000.000,8.588
36000.000,8.487
37000.000,8.356
38000.000,8.213
39000.000,8.049
40000.000,7.890
41000.000,7.843
42000.000,7.665
43000.000,7.599
44000.000,7.513
45000.000,7.580
46000.000,7.706
47000.000,7.858
48000.000,7.894
49000.000,8.092
50000.000,8.117
51000.000,8.149
52000.000,8.292
53000.000,8.478
54000.000,8.527
55000.000,8.536
56000.000,8.610
57000.000,8.742
58000.000,8.970
59000.000,9.132
60000.000,9.182
61000.000,9.474
62000.000,9.518
63000.000,9.550
64000.000,9.637
65000.000,9.637
66000.000,9.627
67000.000,9.633
68000.000,9.488
69000.000,9.443
70000.000,9.392
71000.000,9.298
72000.000,9.332
73000.000,9.310
74000.000,9.307
75000.000,9.265
76000.000,9.159
77000.000,9.080
78000.000,9.105
79000.000,9.049
80000.000,9.116
81000.000,9.054
82000.000,9.019
83000.000,9.112
84000.000,9.083
85000.000,9.087
86000.000,9.089
87000.000,9.145
88000.000,9.164
89000.000,9.027
90000.000,8.977
91000.000,8.976
92000.000,8.971
93000.000,8.939
94000.000,8.887
95000.000,8.889
96000.000,8.974
97000.000,9.099
98000.000,9.206
99000.000,9.271
100000.000,9.353
101000.000,9.300
102000.000,9.354
103000.000,9.494
104000.000,9.471
105000.000,9.477
106000.000,9.311
107000.000,9.301
108000.000,9.277
109000.000,9.210
110000.000,9.168
111000.000,9.037
112000.000,8.886
113000.000,8.688
114000.000,8.716
115000.000,8.539
116000.000,8.671
117000.000,8.573
118000.000,8.461
119000.000,8.486
120000.000,8.467
121000.000,8.474
122000.000,8.617
123000.000,8.543
124000.000,8.594
125000.000,8.498
126000.000,8.539
127000.000,8.519
128000.000,8.541
129000.000,8.300
130000.000,8.276
131000.000,8.304
132000.000,8.322
133000.000,8.379
134000.000,8.339
135000.000,8.442
136000.000,8.438
137000.000,8.386
138000.000,8.447
139000.000,8.398
140000.000,8.343
141000.000,8.231
142000.000,8.062
143000.000,7.936
144000.000,7.934
145000.000,7.825
146000.000,7.924
147000.000,7.941
148000.000,7.974
149000.000,8.186
150000.000,8.228
151000.000,8.351
152000.000,8.574
153000.000,8.598
154000.000,8.668
155000.000,8.634
156000.000,8.658
157000.000,8.713
158000.000,8.736
159000.000,8.597
160000.000,8.606
161000.000,8.581
162000.000,8.527
163000.000,8.620
164000.000,8.632
165000.000,8.528
166000.000,8.585
167000.000,8.476
168000.000,8.365
169000.000,8.321
170000.000,8.292
171000.000,8.386
172000.000,8.311
173000.000,8.129
174000.000,8.085
175000.000,8.074
176000.000,8.112
177000.000,8.171
178000.000,8.244
179000.000,8.423
180000.000,8.437
181000.000,8.443
182000.000,8.564
183000.000,8.502
184000.000,8.539
185000.000,8.480
186000.000,8.385
187000.000,8.257
188000.000,8.202
189000.000,8.050
190000.000,8.043
191000.000,8.044
192000.000,7.951
193000.000,7.961
194000.000,8.035
195000.000,8.100
196000.000,8.083
197000.000,8.210
198000.000,8.223
199000.000,8.287
200000.000,8.341
201000.000,8.350
202000.000,8.440
203000.000,8.389
204000.000,8.438
205000.000,8.369
206000.000,8.462
207000.000,8.415
208000.000,8.390
209000.000,8.320
210000.000,8.355
211000.000,8.366
212000.000,8.473
213000.000,8.346
214000.000,8.293
215000.000,8.439
216000.000,8.371
217000.000,8.353
218000.000,8.257
219000.000,8.164
220000.000,8.196
221000.000,8.018
222000.000,8.081
223000.000,8.150
224000.000,8.005
225000.000,7.944
226000.000,7.839
227000.000,7.802
228000.000,7.911
229000.000,7.981
230000.000,7.876
231000.000,7.937
232000.000,7.814
233000.000,7.726
234000.000,7.830
235000.000,7.762
236000.000,7.737
237000.000,7.800
238000.000,7.700
239000.000,7.662
240000.000,7.648
241000.000,7.609
242000.000,7.770
243000.000,7.828
244000.000,7.820
245000.000,7.803
246000.000,7.857
247000.000,7.934
248000.000,7.964
249000.000,7.976
250000.000,7.972
251000.000,7.987
252000.000,7.741
253000.000,7.491
254000.000,7.331
255000.000,7.235
256000.000,7.061
257000.000,6.891
258000.000,6.745
259000.000,6.560
260000.000,6.489
